Report ID,Filing Year,Filing Period,Report Type,Entity Name,Street Address,City,State,Zip Code,Phone Number,Principal Last Name,Principal First Name,Lobbyist Employees,Target Office,Candidate Last Name,Candidate First Name,Candidate Type,Political Committee,Third Party,Compensation Owed,Total Expenses,Total Raised
598386,2024,6,Fundraising,"ParkPoint Strategies, LLC",1560 Fulton Street Apt. 507,Brooklyn,NY,11213,7182884458,Louis,Gregory,Asher Freeman;,Comptroller,Levine,Mark,Candidate,Mark Levine 2025,,0,0,200
604542,2025,1,Fundraising,99 Solutions LLC.,20 Jay Street,Brooklyn,NY,11201,3475294535,Williams,Jacquiline,jacquiline williams;,Comptroller,Parker,Kevin,Candidate,KEVIN PARKER FOR NYC 2025,,0,0,250
604542,2025,1,Fundraising,99 Solutions LLC.,20 Jay Street,Brooklyn,NY,11201,3475294535,Williams,Jacquiline,jacquiline williams;,Comptroller,Parker,Kevin,Candidate,KEVIN PARKER FOR NYC 2025,,0,0,250
604546,2025,1,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,Michael Woloz;,City Council Member,Brooks Powers,Selvena,Candidate,Selvene 2025,,5225,0,5225
604546,2025,1,Fundraising,CMW Strategies LLC,233 Broadway Suite2310,New York,NY,10279,2124377373,Woloz,Michael,Michael Woloz;,City Council Member,Brooks Powers,Selvena,Candidate,Selvene 2025,,5225,0,5225
605089,2024,6,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,City Council Member,Riley,Kevin,Candidate,Riley 2025,,0,0,500
605089,2024,6,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,Comptroller,Brannan,Justin,Candidate,JB for NYC,,0,0,400
605089,2024,6,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,Comptroller,Levine,Mark,Candidate,Mark Levine 2025,,0,0,1380
605089,2024,6,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,City Council Member,Riley,Kevin,Candidate,Riley 2025,,0,0,500
605089,2024,6,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,Comptroller,Brannan,Justin,Candidate,JB for NYC,,0,0,400
605089,2024,6,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,Comptroller,Levine,Mark,Candidate,Mark Levine 2025,,0,0,1380
605089,2024,6,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,City Council Member,Riley,Kevin,Candidate,Riley 2025,,0,0,500
605089,2024,6,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,Comptroller,Brannan,Justin,Candidate,JB for NYC,,0,0,400
605089,2024,6,Fundraising,Constantinople & Vallone Consulting LLC,"233 Broadway, Suite 830",New York,NY,10279,2123936500,Vallone,Perry,Anthony Constantinople  III;,Comptroller,Levine,Mark,Candidate,Mark Levine 2025,,0,0,1380
605123,2025,1,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,,Public Advocate,williams,jumaane,Candidate,jumaane nyc,,0,0,500
605123,2025,1,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,,Public Advocate,williams,jumaane,Candidate,jumaane nyc,,0,0,500
605123,2025,1,Fundraising,Davidoff Hutcher & Citron LLP,605 Third Avenue,"New York,",NY,10158,6464283280,Goldstein,Arthur,,Public Advocate,williams,jumaane,Candidate,jumaane nyc,,0,0,500
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,Brooklyn District Attorney,Gonzalez,Eric,Public Servant,Gonzalez 2021,,10000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Katharine Pichardo- Erskine;,City Council Member,Schulman,Lynn,Candidate,Schulman 2021,,2000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Katharine Pichardo- Erskine;,City Council Member,Young,Ebony,Candidate,Friends of Young for Community,,2000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Katharine Pichardo- Erskine;,City Council Member,Abreu,Shaun,Candidate,Friends of Shaun,,2000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,City Council Member,Lucas,Nikki,Candidate,Committee to Elect Nikki Lucas,,2000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,Borough President,Cornegy,Robert,Candidate,Cornegy for New York,,7000,0,0
454048,2021,1,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Giannoulis,Harry,,City Council Member,Bravo,Ischia,Public Servant,Bronx Bravo,,66733,66733,0
454048,2021,1,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Giannoulis,Harry,,City Council Member,Bravo,Ischia,Public Servant,Bronx Bravo,,66733,66733,0
454235,2021,1,Political Consulting,The Hayes Initiative LLC,888-C 8th Avenue,Suite 601,NY,10019,6465041955,Hayes,Anthony,Anthony Hayes;,Borough President,Edwards,Khari,Candidate,Khari Edwards for Kings County,,9750,0,0
454235,2021,1,Political Consulting,The Hayes Initiative LLC,888-C 8th Avenue,Suite 601,NY,10019,6465041955,Hayes,Anthony,Anthony Hayes;,Borough President,Edwards,Khari,Candidate,Khari Edwards for Kings County,,9750,0,0
454235,2021,1,Political Consulting,The Hayes Initiative LLC,888-C 8th Avenue,Suite 601,NY,10019,6465041955,Hayes,Anthony,Anthony Hayes;,Borough President,Edwards,Khari,Candidate,Khari Edwards for Kings County,,9750,0,0
454961,2021,1,Political Consulting,"George Arzt Communications, Inc.","123 William Street, 15th Floor",New York,NY,10038,2126080333,Arzt,George,George Arzt; Brian Krapf; Bob Liff;,City Council Member,Lynch,Stacy,Candidate,Committee for Stacy R. Lynch,,10000,0,0
454961,2021,1,Political Consulting,"George Arzt Communications, Inc.","123 William Street, 15th Floor",New York,NY,10038,2126080333,Arzt,George,George Arzt; Brian Krapf; Bob Liff;,City Council Member,Lynch,Stacy,Candidate,Committee for Stacy R. Lynch,,10000,0,0
455116,2021,1,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,Borough President,Caputo,Elizabeth,Candidate,Friends of Elizabeth Caputo,,12000,0,0
455116,2021,1,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Gregory Lavine;,City Council Member,Nath,Dilip,Candidate,Dilip Nath for City Council 24,,13000,0,0
455116,2021,1,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Dilemani Jake; Gregory Lavine;,Comptroller,Weprin,David,Candidate,Weprin 2021,,12000,0,0
455116,2021,1,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Gregory Lavine;,City Council Member,Adam-Ovide,Marie,Candidate,Marie Adam-Ovide for City Council,,3000,0,0
455116,2021,1,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Gregory Lavine;,City Council Member,Markell,Debra,Candidate,Debra Markell for City Council 2021,,3000,0,0
455116,2021,1,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,Borough President,Caputo,Elizabeth,Candidate,Friends of Elizabeth Caputo,,12000,0,0
455116,2021,1,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Gregory Lavine;,City Council Member,Nath,Dilip,Candidate,Dilip Nath for City Council 24,,13000,0,0
455116,2021,1,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Dilemani Jake; Gregory Lavine;,Comptroller,Weprin,David,Candidate,Weprin 2021,,12000,0,0
455116,2021,1,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Gregory Lavine;,City Council Member,Adam-Ovide,Marie,Candidate,Marie Adam-Ovide for City Council,,3000,0,0
455116,2021,1,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Gregory Lavine;,City Council Member,Markell,Debra,Candidate,Debra Markell for City Council 2021,,3000,0,0
455318,2021,1,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,Brooklyn District Attorney,Gonzalez,Eric,Public Servant,Gonzalez 2021,,10000,0,0
455318,2021,1,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,District Attorney for Manhattan,Weinstein,Tali,Public Servant,New Yorkers for Tali,,20000,0,0
455318,2021,1,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Katharine Pichardo- Erskine;,City Council Member,De La Rosa,Carmen,Candidate,Carmen for NYC,,2000,0,0
455318,2021,1,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,Borough President,Cornegy,Robert,Candidate,Cornegy for New York,,7000,0,0
455318,2021,1,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Katharine Pichardo- Erskine;,City Council Member,Young,Ebony,Candidate,Ebony Young for City Council,,2000,0,0
455318,2021,1,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,City Council Member,Abreu,Shaun,Candidate,Friends of Shaun,,2000,0,0
385840,2019,1,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,John Tomlin; Austin Finan; Dilemani Jake;,Public Advocate,Kim,Ron,Candidate,People for Ron Kim,,294720,0,0
385840,2019,1,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,John Tomlin; Austin Finan; Dilemani Jake;,Public Advocate,Kim,Ron,Candidate,People for Ron Kim,,294720,0,0
437487,2020,5,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,,Comptroller,Weprin,David,Candidate,Weprin 2020,,8000,0,0
389383,2019,1,Political Consulting,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Patrick Jenkins;,Public Advocate,Walker,Latrice,Candidate,Walker for New York City,,2000,0,0
394187,2019,2,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,John Emrick; Katharine Pichardo- Erskine;,City Council Member,Gjonaj,Mark,Candidate,Gjonaj 2021,,10000,0,0
394187,2019,2,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,Borough President,Katz,Melinda,Candidate,Katz NYS,,15000,0,0
394187,2019,2,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,John Emrick; Katharine Pichardo- Erskine;,City Council Member,Gjonaj,Mark,Candidate,Gjonaj 2021,,10000,0,0
394187,2019,2,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,Borough President,Katz,Melinda,Candidate,Katz NYS,,15000,0,0
394188,2019,3,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,John Emrick; Katharine Pichardo- Erskine;,City Council Member,Gjonaj,Mark,Candidate,Gjonaj 2021,,10000,0,0
394188,2019,3,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,Borough President,Katz,Melinda,Candidate,Katz NYS,,15000,0,0
394188,2019,3,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,John Emrick; Katharine Pichardo- Erskine;,City Council Member,Gjonaj,Mark,Candidate,Gjonaj 2021,,10000,0,0
394188,2019,3,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,Borough President,Katz,Melinda,Candidate,Katz NYS,,15000,0,0
394221,2019,2,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,Civil Court,Fischman Uniman,Lynne,Public Servant,Lynne Fischman Uniman for Civil Court,,5000,0,0
394221,2019,2,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,,Civil Court,Berman,Tehilah,Public Servant,Tehilah Berman for Civil Court,,54300,0,0
394221,2019,2,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,Civil Court,Fischman Uniman,Lynne,Public Servant,Lynne Fischman Uniman for Civil Court,,5000,0,0
394221,2019,2,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,,Civil Court,Berman,Tehilah,Public Servant,Tehilah Berman for Civil Court,,54300,0,0
395698,2019,3,Political Consulting,"George Arzt Communications, Inc.","123 William Street, 22nd Floor",New York,NY,10038,2126080333,Arzt,George,George Arzt;,Civil Court Judge,Fischman Uniman,Lynne,Public Servant,Lynne Fischman Uniman for Civil Court Judge,,1500,0,0
395698,2019,3,Political Consulting,"George Arzt Communications, Inc.","123 William Street, 22nd Floor",New York,NY,10038,2126080333,Arzt,George,George Arzt;,Civil Court Judge,Fischman Uniman,Lynne,Public Servant,Lynne Fischman Uniman for Civil Court Judge,,1500,0,0
422264,2020,1,Political Consulting,"The Ickes and Enright Group, Inc.","1300 Connectiut Avenue, NW",Washington,DC,20036,2028876726,Ickes,Harold,Harold Ickes;,City Council Member,Torres,Ritchie,Candidate,Ritchie Torres for Congress,,1569,1569,0
422264,2020,1,Political Consulting,"The Ickes and Enright Group, Inc.","1300 Connectiut Avenue, NW",Washington,DC,20036,2028876726,Ickes,Harold,Harold Ickes;,City Council Member,Torres,Ritchie,Candidate,Ritchie Torres for Congress,,1569,1569,0
422264,2020,1,Political Consulting,"The Ickes and Enright Group, Inc.","1300 Connectiut Avenue, NW",Washington,DC,20036,2028876726,Ickes,Harold,Harold Ickes;,City Council Member,Torres,Ritchie,Candidate,Ritchie Torres for Congress,,1569,1569,0
427751,2020,2,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,,Borough President,Crowley,Elizabeth,Candidate,Friends of Elizabeth Crowley,,12000,0,0
427751,2020,2,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,,Borough President,Crowley,Elizabeth,Candidate,Friends of Elizabeth Crowley,,12000,0,0
430020,2020,3,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,Borough President,Crowley,Elizabeth,Candidate,Friends of Elizabeth Crowley,,24000,0,0
430020,2020,3,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,City Council Member,Koslowitz,Karen,Candidate,Friends of Karen Koslowitz,,8370,0,0
430020,2020,3,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,Borough President,Crowley,Elizabeth,Candidate,Friends of Elizabeth Crowley,,24000,0,0
430020,2020,3,Political Consulting,"Mercury Public Affairs, LLC",99 Spring St,Saratoga Spring,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,City Council Member,Koslowitz,Karen,Candidate,Friends of Karen Koslowitz,,8370,0,0
435684,2020,4,Political Consulting,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Jordan Carelus; Patrick Jenkins;,City Council Member,Riley,Kevin,Candidate,Riley for the Bronx,,1500,0,0
435684,2020,4,Political Consulting,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Jordan Carelus; Patrick Jenkins;,Comptroller,Parker,Kevin,Candidate,Kevin Parker for New York City,,1500,0,0
437487,2020,5,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,,Borough President,Caputo,Elizabeth,Candidate,Friends of Elizabeth Caputo,,12000,0,0
437487,2020,5,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,,Borough President,Caputo,Elizabeth,Candidate,Friends of Elizabeth Caputo,,12000,0,0
437487,2020,5,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,,Comptroller,Weprin,David,Candidate,Weprin 2020,,8000,0,0
440216,2020,5,Political Consulting,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Jordan Carelus; Patrick Jenkins;,City Council Member,Riley,Kevin,Candidate,Riley for the Bronx,,3000,0,0
440216,2020,5,Political Consulting,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Jordan Carelus; Patrick Jenkins;,Comptroller,Parker,Kevin,Candidate,Kevin Parker for New York City,,3000,0,0
440739,2020,6,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,,Borough President,Caputo,Elizabeth,Candidate,Friends of Elizabeth Caputo,,6000,0,0
440739,2020,6,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,,Comptroller,Weprin,David,Candidate,Weprin 2021,,8000,0,0
440739,2020,6,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,,Borough President,Caputo,Elizabeth,Candidate,Friends of Elizabeth Caputo,,6000,0,0
440739,2020,6,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,,Comptroller,Weprin,David,Candidate,Weprin 2021,,8000,0,0
450013,2020,6,Political Consulting,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Jordan Carelus; Patrick Jenkins;,Comptroller,Parker,Kevin,Candidate,Kevin Parker for New York City,,3000,0,0
450013,2020,6,Political Consulting,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Dwayne Andrews; Jordan Carelus; Patrick Jenkins;,City Council Member,Clark,Jason,Candidate,Friends of Jason Clark,,2000,0,0
450013,2020,6,Political Consulting,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Dwayne Andrews; Jordan Carelus; Patrick Jenkins;,City Council Member,Riley,Kevin,Candidate,Riley for the Bronx,,3000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,District Attorney for Manhattan,Weinstein,Tali,Public Servant,New Yorkers for Tali,,20000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,Brooklyn District Attorney,Gonzalez,Eric,Public Servant,Gonzalez 2021,,10000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Katharine Pichardo- Erskine;,City Council Member,Schulman,Lynn,Candidate,Schulman 2021,,2000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Katharine Pichardo- Erskine;,City Council Member,Young,Ebony,Candidate,Friends of Young for Community,,2000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Katharine Pichardo- Erskine;,City Council Member,Abreu,Shaun,Candidate,Friends of Shaun,,2000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,City Council Member,Lucas,Nikki,Candidate,Committee to Elect Nikki Lucas,,2000,0,0
450582,2020,6,Political Consulting,Mirram Group LLC,"5030 Broadway, Suite 801",New York,NY,10034,2125442200,Torres,Catherine,Eduardo Castell; Katharine Pichardo- Erskine;,Borough President,Cornegy,Robert,Candidate,Cornegy for New York,,7000,0,0
461062,2021,3,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,District Attorney Manhattan,Quart,Dan,Public Servant,Dan Quart for NYC,,108794,0,0
461062,2021,3,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Dilemani Jake; Gregory Lavine;,Comptroller,Weprin,David,Candidate,Weprin 2021,,12000,0,0
461062,2021,3,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Dilemani Jake; Gregory Lavine;,City Council Member,Markell,Debra,Candidate,Debra Markell for City Council 2021,,6000,0,0
461062,2021,3,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,City Council Member,Bendet,Binyomin,Candidate,Bendet for City Council 2021,,6000,0,0
461062,2021,3,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,Borough President,Mohan,Radhakrishna,Candidate,Mohan for Borough President,,54743,0,0
461062,2021,3,Political Consulting,"Mercury Public Affairs, LLC",63 Spring Water Dr,Saratoga,NY,12866,5188102468,Taluto,Adina,Dilemani Jake;,City Council Member,Cortez,Cecilia,Candidate,COMMITTEE TO ELECT CECILIA CORTEZ FOR CITY COUNCIL,,41496,0,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Benjamin 2021,Benjamin,Brian,Public Servant,Comptroller,,1568216,1568216,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Sandra 2021,Ung,Sandra,Public Servant,Council member,,41119,41119,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Yves NYC,Filius,Yves,Public Servant,Council member,,23712,23712,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Friends of Billy Freeland,Freeland,Billy,Public Servant,Council member,,105363,105363,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Friends of Shirley Paul,Paul,Shirley,Public Servant,Council member,,41049,41049,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Communities for Carolyn,Tran,Carolyn,Public Servant,Council member,,29382,29382,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Benjamin 2021,Benjamin,Brian,Public Servant,Comptroller,,1568216,1568216,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Sandra 2021,Ung,Sandra,Public Servant,Council member,,41119,41119,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Yves NYC,Filius,Yves,Public Servant,Council member,,23712,23712,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Friends of Billy Freeland,Freeland,Billy,Public Servant,Council member,,105363,105363,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Friends of Shirley Paul,Paul,Shirley,Public Servant,Council member,,41049,41049,0
462187,2021,3,Political Consulting,"The Parkside Group, LLC","420 Lexington Avenue , Suite 607",New York,NY,10170,2125717717,Stavisky,Evan,,Communities for Carolyn,Tran,Carolyn,Public Servant,Council member,,29382,29382,0
462853,2021,3,Political Consulting,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Dwayne Andrews; Jordan Carelus; Patrick Jenkins;,Comptroller,Parker,Kevin,Candidate,Kevin Parker for New York City,,3000,0,0
462853,2021,3,Political Consulting,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Dwayne Andrews; Jordan Carelus; Patrick Jenkins;,City Council Member,Riley,Kevin,Candidate,Riley 2021,,3000,0,0
462853,2021,3,Political Consulting,Patrick B. Jenkins & Associates,114-35 140th Street,Jamaica,NY,11436,3479560320,Andrews,Dwayne,Dwayne Andrews; Jordan Carelus; Patrick Jenkins;,City Council Member,Clark,Jason,Candidate,Friends of Jason Clark,,4000,0,0
